LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTETEACH_FY,SCH_FTETEACH_SY,SCH_TEACHERS_CURR_TOT,SCH_TEACHERS_PREV_TOT,SCH_FTETEACH_ABSENT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01059,Joseph H. Saunders Elementary,510264001059,No,38,38,0,1,4,47,41,23,0,0,0.5,1,0.33,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01060,L.F. Palmer Elementary,510264001060,No,28,28,0,5,0,34,32,12,0,0,0.5,0,0.33,0.25
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01061,Lee Hall Elementary,510264001061,No,30,30,0,2,1,37,36,13,1,0,0.5,0,0.33,0.25
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01062,Discovery STEM Academy,510264001062,No,35,35,0,5,2,0,0,16,1,0,0.5,1,0.5,0.25
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01063,Menchville High,510264001063,No,89,88,1,3,4,92,85,45,4,1,5,1,0.33,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01065,Newsome Park Elementary,510264001065,No,23,23,0,2,2,35,31,16,0,0,1,0,0.5,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01068,R.O. Nelson Elementary,510264001068,No,33,33,0,4,4,36,30,14,0,0,0,1,0.33,0.25
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01070,Richard T. Yates Elementary,510264001070,No,25,25,0,2,1,29,29,19,0,0,0.5,1,0.33,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01071,Richneck Elementary,510264001071,No,31,31,0,1,3,39,35,17,1,0.5,0.5,1,0.33,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01072,Riverside Elementary,510264001072,No,25,25,0,5,2,33,29,17,1,0,0,1,0.67,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01074,Sedgefield Elementary,510264001074,No,28,28,0,7,2,35,34,18,1,0,0.5,0,0.33,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01075,T. Ryland Sanford Elementary,510264001075,No,27,27,0,0,3,35,29,17,0,0,0.5,1,0.33,0.25
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01076,Warwick High,510264001076,No,83,83,0,3,3,99,82,48,4,1,5,1,0.5,0.25
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01077,Willis A. Jenkins Elementary,510264001077,No,27,27,0,3,0,30,27,11,0,0,0.5,1,0.33,0.25
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01237,Crittenden Middle,510264001237,No,61,61,0,2,5,64,55,31,3,1,3,0,0.33,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01238,Point Option Alternative School,510264001238,No,7,7,0,0,0,7,7,3,1,0,0,1,0,0
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01451,Heritage High,510264001451,No,64,64,0,3,1,77,72,36,4,1,5,0,0.5,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01453,Woodside High,510264001453,No,106,106,0,9,8,116,99,45,5,1,5,1,0.5,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,01637,Deer Park Elementary,510264001637,No,26,26,0,1,1,28,28,16,1,0,0,0,0.33,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,02068,Oliver C. Greenwood Elementary,510264002068,No,31,31,0,2,1,40,34,20,1,0,0.5,1,0.33,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,02208,Ethel M. Gildersleeve Middle,510264002208,No,61,61,0,0,3,65,62,42,3,1,3,1,0.33,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,02296,Denbigh Early Childhood Center,510264002296,No,27,27,0,1,0,30,26,16,1,0,0.5,0,0.33,0.25
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,02298,Mary Passage Middle,510264002298,No,45,45,0,5,5,52,45,33,3,1,3,1,0.33,0.25
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,02343,Achievable Dream Academy,510264002343,No,34,34,0,2,2,44,38,20,1,0,1,0,0.33,0.25
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,02344,Achievable Dream Middle/High,510264002344,No,25,25,0,4,0,29,25,16,1,1,1,0,0.33,0.33
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,02422,General Stanford Elementary,510264002422,No,24,24,0,3,1,27,25,8,0,0,0,1,0.33,0.25
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,02470,Lee Hall Early Childhood Center,510264002470,No,9,9,0,2,0,12,12,5,1,0,0.5,1,0.33,0.25
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,02471,Watkins Early Childhood Center,510264002471,No,30,30,0,2,0,34,30,15,1,0,0.5,0,0.33,0.25
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,02696,Gatewood Academy,510264002696,No,11,11,0,1,0,11,11,5,0,0,0,0,1.5,0.5
VA,VIRGINIA,5102640,NEWPORT NEWS CITY PBLC SCHS,02857,John Marshall Early Childhood Center,510264002857,No,22,22,0,0,0,22,21,0,1,0,0.5,0,0.33,0.25
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01078,Azalea Gardens Middle,510267001078,No,77,71,6,11,7,77,62,22,1,1,2,1,1,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01079,Booker T Washington High,510267001079,No,98,91,7,11,4,98,69,15,5,1,3,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01081,Bay View Elementary,510267001081,No,49,49,0,7,2,49,46,7,1,0,0,1,2,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01082,Blair Middle,510267001082,No,100,97,3,8,9,100,75,16,4,1,3,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01083,Richard Bowling Elementary,510267001083,No,51,47,4,14,5,51,44,7,1,0,0,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01084,Camp Allen Elementary,510267001084,No,40,39,1,2,2,40,27,11,1,0,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01085,Southside STEM Academy at Campostella,510267001085,No,68,58,10,20,6,68,64,18,2,0,1,1,1,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01087,Willard Model Elementary,510267001087,No,45,44,1,4,4,45,40,9,1,0,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01088,Chesterfield Academy Elementary,510267001088,No,29,27,2,4,5,29,28,11,1,0,0,1,1,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01089,Coleman Place Elementary,510267001089,No,55,50,5,9,8,55,51,8,1,0,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01090,Crossroads School,510267001090,No,77,76,1,10,4,77,69,24,2,0,0,1,1,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01092,Berkley/Campostella Early Childhood Education Center,510267001092,No,13,13,0,1,1,13,12,7,0,0,0,1,1,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01094,Easton Preschool,510267001094,No,22,20,2,5,1,22,21,5,0,0,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01095,Fairlawn Elementary,510267001095,No,25,24,1,2,3,25,18,3,1,0,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01096,Ghent K-8,510267001096,No,40,39,1,0,4,40,40,11,1,0,0,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01097,Granby Elementary,510267001097,No,44,43,1,11,2,44,41,6,1,1,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01098,Granby High,510267001098,No,155,149,6,13,10,155,114,20,8,1,1,1,1,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01100,Ingleside Elementary,510267001100,No,42,40,2,2,0,42,35,8,1,0,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01101,Jacox Elementary,510267001101,No,61,46,15,7,6,61,41,14,0,0,0,1,1,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01104,Lake Taylor High,510267001104,No,107,102,5,12,7,107,88,14,5,1,3,1,1,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01105,Lake Taylor Middle,510267001105,No,57,53,4,4,5,57,44,12,2,1,2,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01108,Larchmont Elementary,510267001108,No,52,51,1,6,0,52,35,2,1,0,0,1,1,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01109,Larrymore Elementary,510267001109,No,48,47,1,3,3,48,45,9,1,0,0,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01112,Lindenwood Elementary,510267001112,No,35,29,6,7,0,35,25,4,1,0,1,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01113,Little Creek Elementary,510267001113,No,60,59,1,3,3,60,57,16,1,0,0,1,1,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01116,Mary Calcott Elementary School,510267001116,No,43,41,2,2,1,43,38,8,1,0,0,1,1,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01117,Matthew Fontaine Maury High,510267001117,No,135,131,4,11,6,135,109,21,6,1,4,1,1,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01119,Norfolk Technical Center,510267001119,No,23,21,2,2,2,23,22,9,1,0,2,0,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01120,Northside Middle,510267001120,No,70,68,2,6,5,70,57,10,3,1,3,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01121,Norview Elementary,510267001121,No,41,40,1,3,4,41,37,9,1,0,0,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01122,Norview High,510267001122,No,148,145,3,11,13,148,116,20,8,1,4,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01123,Norview Middle,510267001123,No,95,90,5,10,8,95,73,16,4,1,3,1,1,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01125,Ocean View Elementary,510267001125,No,49,47,2,6,6,49,43,7,1,0,0,1,1,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01126,Oceanair Elementary,510267001126,No,46,45,1,6,3,46,39,13,1,0,0,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01127,Poplar Halls Elementary,510267001127,No,25,25,0,0,1,25,22,10,1,0,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01134,William H. Ruffner Middle,510267001134,No,73,69,4,7,8,73,43,20,2,1,3,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01135,Sewells Point Elementary,510267001135,No,46,44,2,5,4,46,38,8,1,0,0,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01136,Sherwood Forest Elementary,510267001136,No,42,40,2,7,3,42,44,9,1,0,0,1,0,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01137,St. Helena Elementary,510267001137,No,32,32,0,2,1,32,19,6,2,0,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01140,Suburban Park Elementary,510267001140,No,41,38,3,1,4,41,32,6,1,0,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01141,Tarrallton Elementary,510267001141,No,30,28,2,4,0,30,28,9,1,0,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01142,Tidewater Park Elementary,510267001142,No,35,32,3,4,0,35,20,5,1,0,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01144,Walter Herron Taylor Elementary,510267001144,No,31,30,1,3,4,31,25,4,1,0,0,1,1,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01146,Willoughby Early Childhood Center,510267001146,No,16,16,0,1,0,16,18,7,0,0,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,01147,P.B. Young Sr. Elementary,510267001147,No,41,35,6,1,1,41,28,7,1,0,0,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,02210,Tanners Creek Elementary,510267002210,No,42,41,1,5,4,42,40,5,1,0,0,1,1,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,02211,James Monroe Elementary,510267002211,No,34,31,3,8,2,34,23,9,1,0,0,1,1,1
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,02843,The Academy of International Studies at Rosemont,510267002843,No,33,32,1,9,0,33,32,4,1,1,1,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,02943,Norfolk Alternative High,510267002943,No,9,9,0,2,2,9,9,8,1,1,1,1,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,02948,Norfolk Alternative Middle,510267002948,No,8,8,0,0,0,8,8,7,0,0,0,0,0,0
VA,VIRGINIA,5102670,NORFOLK CITY PBLC SCHS,03018,Academy for Discovery at Lakewood,510267003018,No,56,55,1,5,7,56,52,4,2,0,1,1,0,0
VA,VIRGINIA,5102710,NORTHAMPTON CO PBLC SCHS,00554,Occohannock Elementary,510271000554,No,39,39,0,3,0,39,37,15,1,0,0,1,0.5,0
VA,VIRGINIA,5102710,NORTHAMPTON CO PBLC SCHS,00555,Kiptopeke Elementary,510271000555,No,41,41,0,4,3,41,36,19,1,0,0,1,0.5,0
VA,VIRGINIA,5102710,NORTHAMPTON CO PBLC SCHS,01155,Northampton High,510271001155,No,39,37,2,3,3,39,33,11,1,2,0,0.5,0.5,0
VA,VIRGINIA,5102710,NORTHAMPTON CO PBLC SCHS,02963,Northampton Middle,510271002963,No,14,14,0,1,3,14,11,4,1,2,0,0.5,0.5,0
VA,VIRGINIA,5102730,NORTHUMBERLAND CO PBLC SCHS,01159,Northumberland High,510273001159,No,33,33,0,4,4,33,30,2,2,0.75,0,0.5,0.33,0.33
VA,VIRGINIA,5102730,NORTHUMBERLAND CO PBLC SCHS,01392,Northumberland Elementary,510273001392,No,47.5,47.5,0,1,4,47,44,2,1.5,1,0,1,0.33,0.33
VA,VIRGINIA,5102730,NORTHUMBERLAND CO PBLC SCHS,01941,Northumberland Middle,510273001941,No,29.5,29.5,0,1,2,29,26,2,1.5,0.25,0,0.5,0.34,0.34
VA,VIRGINIA,5102760,NORTON CITY PBLC SCHS,01162,J.I. Burton High,510276001162,No,26,26,0,5,2,23,20,9,2,1,0,0.8,0.5,0
VA,VIRGINIA,5102760,NORTON CITY PBLC SCHS,01163,Norton Elementary,510276001163,No,44,44,0,2,2,44,42,15,1,1,0,1,0.5,0
VA,VIRGINIA,5102790,NOTTOWAY CO PBLC SCHS,01165,Nottoway Intermediate,510279001165,No,26.5,26.5,0,1,1,26,25,6,1,0,0,0.5,0.33,0
VA,VIRGINIA,5102790,NOTTOWAY CO PBLC SCHS,01166,Blackstone Primary,510279001166,No,37,37,0,1,3,37,32,23,1,0,0,1,0.33,0
VA,VIRGINIA,5102790,NOTTOWAY CO PBLC SCHS,01169,Crewe Primary,510279001169,No,34,34,0,3,3,34,28,17,1,0,0,1,0.33,0
VA,VIRGINIA,5102790,NOTTOWAY CO PBLC SCHS,01942,Nottoway High,510279001942,No,44,43,1,1,1,44,43,10,2,0,0,1,0.33,0
VA,VIRGINIA,5102790,NOTTOWAY CO PBLC SCHS,01943,Nottoway Middle,510279001943,No,27,27,0,0,1,26,27,14,1,0,0,0.5,0.33,0
VA,VIRGINIA,5102820,ORANGE CO PBLC SCHS,01172,Gordon-Barbour Elementary,510282001172,No,29.35,29.35,0,0,1,29,20,9,1,0,0,1,0.3,0.25
VA,VIRGINIA,5102820,ORANGE CO PBLC SCHS,01173,Lightfoot Elementary,510282001173,No,18.5,18.5,0,1,2,19,12,3,1,0,0,1,0.15,0.1
VA,VIRGINIA,5102820,ORANGE CO PBLC SCHS,01174,Orange County High,510282001174,No,93.4,93.4,0,1,5,93,81,40,5,0,0,1,0.65,0.4
VA,VIRGINIA,5102820,ORANGE CO PBLC SCHS,01175,Orange Elementary,510282001175,No,44.2,44.2,0,0,0,44,38,12.5,1.2,0,0,1,0.4,0.25
VA,VIRGINIA,5102820,ORANGE CO PBLC SCHS,01176,Prospect Heights Middle,510282001176,No,36.5,36.5,0,1,0,37,32,8,1.8,0,0,1,0.3,0.25
VA,VIRGINIA,5102820,ORANGE CO PBLC SCHS,01177,Unionville Elementary,510282001177,No,19.5,19.5,0,1,2,19,14,7,1,0,0,1,0,0.15
VA,VIRGINIA,5102820,ORANGE CO PBLC SCHS,02196,Locust Grove Elementary,510282002196,No,31.2,31.2,0,0,2,31,26,16,1,0,0,1,0.35,0.2
VA,VIRGINIA,5102820,ORANGE CO PBLC SCHS,02340,Locust Grove Middle,510282002340,No,40.41,40.41,0,0,0,40,30,14,2,1,0,1,0.3,0.2
VA,VIRGINIA,5102820,ORANGE CO PBLC SCHS,02854,Locust Grove Primary School,510282002854,No,31.65,31.65,0,0,2,32,25,18,1,0,0,1,0.35,0.2
VA,VIRGINIA,5102850,PAGE CO PBLC SCHS,00578,Page County Technical Center,510285000578,No,7,7,0,0,0,8,8,0,0,0,0,0,0,0
VA,VIRGINIA,5102850,PAGE CO PBLC SCHS,01179,Luray Elementary,510285001179,No,31,30,1,2,3,37,32,17,1,0,0,1,0.5,0.25
VA,VIRGINIA,5102850,PAGE CO PBLC SCHS,01180,Luray High,510285001180,No,39,39,0,4,0,36,32,4,2,1,0,1,0.25,0
VA,VIRGINIA,5102850,PAGE CO PBLC SCHS,01181,Page County High,510285001181,No,41,41,0,5,0,39,32,2,2,1,0,1,0.25,0
VA,VIRGINIA,5102850,PAGE CO PBLC SCHS,01182,Shenandoah Elementary,510285001182,No,29,29,0,1,1,29,24,8,1,0,0,1,0,0
VA,VIRGINIA,5102850,PAGE CO PBLC SCHS,01183,Springfield Elementary,510285001183,No,17,17,0,1,0,17,16,0,0.5,1,0,1,0.5,0
VA,VIRGINIA,5102850,PAGE CO PBLC SCHS,01184,Stanley Elementary,510285001184,No,31,31,0,6,2,31,24,19,1,1,0,1,0.5,0.25
VA,VIRGINIA,5102850,PAGE CO PBLC SCHS,02799,Luray Middle,510285002799,No,31,31,0,0,0,29,26,8,1,1,0,1,0.25,0
VA,VIRGINIA,5102850,PAGE CO PBLC SCHS,02801,Page County Middle,510285002801,No,34,33,1,2,0,35,28,4,1,1,0,1,0.25,0
VA,VIRGINIA,5102850,PAGE CO PBLC SCHS,02964,Grove Hill Preschool Academy,510285002964,No,0.6,0.6,0,0,0,1,1,0,0,0,0,1,0,0
VA,VIRGINIA,5102880,PATRICK CO PBLC SCHS,01185,Blue Ridge Elementary,510288001185,No,19,19,0,2,0,19,17,5,0.5,1,0,1,0.1,0
VA,VIRGINIA,5102880,PATRICK CO PBLC SCHS,01186,Hardin Reynolds Elementary,510288001186,No,18,18,0,1,3,18,17,6,0.5,1,0,1,0.15,0
VA,VIRGINIA,5102880,PATRICK CO PBLC SCHS,01187,Meadows of Dan Elementary,510288001187,No,13,13,0,0,1,11,11,2,0.2,1,0,1,0.1,0
VA,VIRGINIA,5102880,PATRICK CO PBLC SCHS,01188,Patrick County High,510288001188,No,70,70,0,4,4,70,66,20,3,1,0,1,0.36,0
VA,VIRGINIA,5102880,PATRICK CO PBLC SCHS,01189,Patrick Springs Elementary,510288001189,No,23,23,0,1,1,23,22,6,0.5,1,0,1,0.15,0
VA,VIRGINIA,5102880,PATRICK CO PBLC SCHS,01191,Stuart Elementary,510288001191,No,32,32,0,6,2,32,26,11,0.8,1,0,1,0.15,0
VA,VIRGINIA,5102880,PATRICK CO PBLC SCHS,01192,Woolwine Elementary,510288001192,No,18,18,0,2,0,18,18,2,0.5,1,0,1,0.1,0
VA,VIRGINIA,5102910,PETERSBURG CITY PBLC SCHS,00648,BLANDFORD Alternative School,510291000648,No,7.5,2,5.5,2.5,1,4,1,2,1,0,1,0,0,0
VA,VIRGINIA,5102910,PETERSBURG CITY PBLC SCHS,01196,Pleasants Lane Elementary,510291001196,No,41,37,4,13,6,41,21,14,1,0,0,1,0,0
VA,VIRGINIA,5102910,PETERSBURG CITY PBLC SCHS,01198,Petersburg High,510291001198,No,76,71,5,11,6,90,52,22,3,1,5,1,0,0
VA,VIRGINIA,5102910,PETERSBURG CITY PBLC SCHS,01200,Lakemont  Elementary,510291001200,No,41,35,6,17,3,41,15,19,1,0,0,1,0,0
VA,VIRGINIA,5102910,PETERSBURG CITY PBLC SCHS,01202,Cool Spring Elementary,510291001202,No,38,36,2,12,2,38,23,23,1,0,0,1,0,0
VA,VIRGINIA,5102910,PETERSBURG CITY PBLC SCHS,01203,Walnut Hill Elementary,510291001203,No,38,35,3,6,1,38,26,19,1,0,0,1,0,0
VA,VIRGINIA,5102910,PETERSBURG CITY PBLC SCHS,01204,Westview Early Childhood Education Center,510291001204,No,26,25,1,6,2,26,10,11,0,0,0,0,0,0
VA,VIRGINIA,5102910,PETERSBURG CITY PBLC SCHS,02794,Vernon Johns Middle,510291002794,No,62,58,4,14,3,62,31,29,2,1,3.5,1,0,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01206,Tunstall Middle,510294001206,No,46.43,46.43,0,0,1,49,46,29,2,1,0,1,0.25,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01208,Chatham Middle,510294001208,No,40.56,40.56,0,3,0,44,36,19,2,1,0,1,0.2,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01209,Chatham Elementary,510294001209,No,23,23,0,0,2,23,21,8,1,0,0,1,0.2,1
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01210,Chatham High,510294001210,No,49.93,49.93,0,2,3,52,47,25,3,1,0,1,0.2,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01213,Dan River Middle,510294001213,No,44.34,44.34,0,1,0,46,40,18,2,1,0,1,0.25,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01214,Dan River High,510294001214,No,51.82,50.82,1,3,3,57,51,18,3,1,0,1,0.25,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01216,Gretna Elementary,510294001216,No,46,46,0,1,1,45,42,19,1,0,0,1,0.2,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01217,Gretna Middle,510294001217,No,38.95,38.95,0,5,2,42,34,20,2,1,0,1,0.2,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01218,Gretna High,510294001218,No,41.66,40.66,1,2,3,44,41,24,3,1,0,1,0.2,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01219,John L. Hurt Elementary,510294001219,No,25.5,25.5,0,0,0,26,22,9,1,0,0,1,0.2,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01220,Kentuck Elementary,510294001220,No,42,42,0,3,4,42,35,21,1,0,0,1,0.2,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01221,Mount Airy Elementary,510294001221,No,20.5,20.5,0,1,2,21,20,7,1,0,0,1,0.2,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01224,Southside Elementary,510294001224,No,36,36,0,1,2,36,28,18,1,0,0,1,0.2,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01226,Stony Mill Elementary,510294001226,No,38,37,1,0,1,37,35,15,1,0,0,1,0,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01227,Tunstall High,510294001227,No,64.47,64.47,0,1,3,68,65,24,3,1,0,1,0.25,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01228,Union Hall Elementary,510294001228,No,20,20,0,0,1,20,19,10,1,0,0,1,0,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01395,Twin Springs Elementary,510294001395,No,53.33,53.33,0,0,0,54,45,28,2,0,0,1,0.25,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,01856,Pittsylvania Vocational-Technical Center,510294001856,No,13,13,0,1,0,13,11,4,0,0,0,0,0,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,02454,Brosville Elementary,510294002454,No,23,23,0,0,1,23,21,7,1,0,0,1,0.2,0
VA,VIRGINIA,5102940,PITTSYLVANIA CO PBLC SCHS,99999,Regional Alternative School,510294099999,No,11,11,0,0,0,6,6,6,0,1,0,0,0,0
VA,VIRGINIA,5102980,POQUOSON CITY PBLC SCHS,01230,Poquoson Elementary,510298001230,No,34.02,31.16,2.86,3,1,34,34,20,1,0,0,1,0.5,0.25
VA,VIRGINIA,5102980,POQUOSON CITY PBLC SCHS,01231,Poquoson High,510298001231,No,60.49,58.9,1.59,3,0,60,59,15,3,0,0,1,0.5,0.25
VA,VIRGINIA,5102980,POQUOSON CITY PBLC SCHS,01232,Poquoson Middle,510298001232,No,39.1,39.1,0,2,1,39,32,20,2,0,0,1,0.5,0.25
VA,VIRGINIA,5102980,POQUOSON CITY PBLC SCHS,02157,Poquoson Primary,510298002157,No,33.61,33.61,0,2,0,33,22,19,0.5,0,0,1,0.5,0.25
VA,VIRGINIA,5103000,PORTSMOUTH CITY PBLC SCHS,00375,Churchland High,510300000375,No,101,95,6,1,6,101,100,19,3,0.33,0,1,0,0
VA,VIRGINIA,5103000,PORTSMOUTH CITY PBLC SCHS,01234,Cradock Middle,510300001234,No,45,41,4,5,5,45,48,8,2,0.33,0,0,0,0
VA,VIRGINIA,5103000,PORTSMOUTH CITY PBLC SCHS,01239,Churchland Elementary,510300001239,No,50,49,1,3,2,50,47,10,1,0.33,0,1,0,0
VA,VIRGINIA,5103000,PORTSMOUTH CITY PBLC SCHS,01241,Churchland Middle,510300001241,No,65,61,4,5,5,65,63,19,2,0.33,0,0,0,0
VA,VIRGINIA,5103000,PORTSMOUTH CITY PBLC SCHS,01242,Churchland Primary & Intermediate,510300001242,No,33,32,1,2,1,33,35,5,1,0.33,0,1,0,0
VA,VIRGINIA,5103000,PORTSMOUTH CITY PBLC SCHS,01245,Douglass Park Elementary,510300001245,No,43,40,3,7,4,42,49,5,1,0.25,0,1,0,0
VA,VIRGINIA,5103000,PORTSMOUTH CITY PBLC SCHS,01249,Hodges Manor Elementary,510300001249,No,39,38,1,3,4,39,38,5,1,0.25,0,1,0,0
