LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_SAL_TOTPERS_WOFED,SCH_FTE_TEACH_WOFED,SCH_SAL_TEACH_WOFED,SCH_NPE_WOFED,SCH_FTE_AID_WOFED,SCH_SAL_AID_WOFED,SCH_FTE_SUP_WOFED,SCH_SAL_SUP_WOFED,SCH_FTE_ADM_WOFED,SCH_SAL_ADM_WOFED,SCH_SAL_TEACH_WFED,SCH_FTE_AID_WFED,SCH_SAL_AID_WFED,SCH_FTE_SUP_WFED,SCH_SAL_SUP_WFED,SCH_FTE_ADM_WFED,SCH_SAL_ADM_WFED,SCH_SAL_TOTPERS_WFED,SCH_NPE_WFED
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00487,Greenbriar West Elementary,510126000487,No,4249802.76,49.5,3117977.37,120796.82,7,224075.9,4.5,376725.07,7.5,531024.42,3564555.42,12,355363.84,6.5,431645.1,7.5,531024.42,4882588.78,124618.32
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00488,Groveton Elementary,510126000488,No,4651863.68,56.4,3427771.22,75096.85,7,229833.02,5,291991.03,10,702268.41,4181986.23,13,396235.14,6.5,368901.96,10,702268.41,5649391.74,80146.46
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00489,West Potomac High,510126000489,No,14355649.6,151,10722833.98,390587.59,0,NA,26,1773674.86,22.5,1859140.76,13221813.48,13,369500.26,31,1887635.75,22.5,1859140.76,17338090.25,404350.19
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00490,Gunston Elementary,510126000490,No,3022211.17,30.3,2189627.79,40558.18,3,83835.85,3.5,309909.39,6,438838.14,2809835.64,10,295625.09,4.5,342037.38,6,438838.14,3886336.25,51532.58
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00491,Haycock Elementary,510126000491,No,4118317.99,51.2,3110318.64,107157.95,6,172752.06,3.5,258292.86,8,576954.43,3461757.7,12,322865.37,4.5,317138.92,8,576954.43,4678716.42,123528.06
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00492,Hayfield Elementary,510126000492,No,3844293.78,40.9,2844019.19,148294.45,8,260588.5,3.5,276204.63,7,463481.46,3246586.03,11,349562.63,4.5,296403.86,7,463481.46,4356033.98,149980.16
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00493,Hayfield Secondary,510126000493,No,15100530.76,152,10994527.16,316336.73,2,45274.16,25,1809362.94,27,2251366.5,13347303.86,17,494463,26,1911703.02,27,2252106.38,18005576.26,328091.51
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00494,Herndon Elementary,510126000494,No,5378162.17,59.5,3981066.82,99902.19,8,251048.95,5,397861.96,11,748184.44,4693768.98,15,461573.47,6,428499.96,11,748184.44,6332026.85,103936.47
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00495,Herndon High,510126000495,No,13353706.52,142.67,10520099.68,207739.11,0,NA,21,1356483.64,18.5,1477123.2,12660051.54,12,372920.81,22,1368875.35,18.5,1477190.18,15879037.88,229005.61
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00496,Herndon Middle,510126000496,No,5759977.9,65.5,4358705.02,174378.54,0,NA,11,686330.06,10,714942.82,6096087.95,10,298176.18,11,715013.01,10,774720.38,7883997.52,190071.11
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00497,Bryant High,510126000497,No,3837501.74,34.67,2494663.04,209409.26,0,NA,7.5,542526.47,10,800312.23,2866122.36,1,36949.99,9.5,674094.5,10,800312.23,4377479.08,209746.51
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00499,Hollin Meadows Elementary,510126000499,No,3462285.64,40.1,2615756.18,64247.13,6,154753.59,2.5,215117,6,476658.87,3457902.35,13,401479.56,7.5,475583.81,8,633175.08,4968140.8,67596.18
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00500,Holmes Middle,510126000500,No,5477690.8,64.5,4143865.53,236967.71,0,NA,9.5,582953.84,9,750871.43,5453354.55,12,346185.88,14,738519.39,9,750871.43,7288931.25,269023.93
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00501,Hunt Valley Elementary,510126000501,No,3844983.77,37.2,2799883.01,105595.03,5,153243.31,4.9,390721.89,6.5,501135.56,3444721.94,15,414781.88,6.9,450058.88,6.5,501135.56,4810698.26,110734.81
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00502,Hunters Woods Elementary School for the Arts and Sciences,510126000502,No,4621257.99,48.5,3433262.6,117621.98,9,234976.94,4,372272.96,10,580745.49,3910252.88,16,405323.2,5,402910.96,10,580745.49,5299232.53,117992.33
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00503,Hybla Valley Elementary,510126000503,No,5677705.58,66.5,4391601.74,59336.32,11,300846.47,4,248765.54,10,736491.83,4997064.31,18,499664.68,6,296415.55,10,737475.55,6530620.09,60143.47
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00504,Irving Middle,510126000504,No,5072678.13,53.5,3685617.46,216697.51,0,NA,9,634651.54,10.5,752409.13,4805487.38,10,314573.22,10,674536.57,10.5,752993.98,6547591.15,240680.51
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00505,Stuart High,510126000505,No,12582859.54,142.67,9713130.69,619014.81,1.5,34428.34,23,1374243.66,18.5,1461056.85,11142461.02,13.5,392917.07,23.5,1391473.19,18.5,1461056.85,14387908.13,619231.66
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00508,Keene Mill Elementary,510126000508,No,3762646.66,43.4,2775089.22,79114.25,5,123868.43,5,361016,7.5,502673.01,3095851.9,13,337343.21,6,392579.98,7.5,502673.01,4328448.1,90033.73
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00509,Kent Gardens Elementary,510126000509,No,4695000.63,51.5,3544740.82,180036.21,9,228263.3,4,308974.94,8.5,613021.57,3970207.74,12,316585.55,5,332015.97,8.5,613021.57,5231830.83,184084.92
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00510,Key Center School,510126000510,No,0,0,NA,0,0,NA,0,NA,0,NA,1764855.99,0,0,38,1270832.96,6,494595.5,3530284.45,65519.65
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00511,Key Middle,510126000511,No,5257445.25,57.83,3848023.41,172067.89,0,NA,9,682330.53,8,727091.31,4773754.64,6,181639.23,15,888167.28,8,727091.31,6570652.46,187287.02
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00512,Kilmer Center,510126000512,No,0,0,NA,0,0,NA,0,NA,0,NA,1409951.92,0,0,29,1022311.7,5.5,450599.95,2882863.57,70866.88
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00513,Kilmer Middle,510126000513,No,6320013.7,63.83,4717993.02,262636.98,0.5,11521,11,737526.78,12,852972.9,5624751.68,5.5,202670.03,12,763167.77,12,852972.9,7443562.38,273941.4
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00514,Kings Park Elementary,510126000514,No,3547857.25,38.8,2520865.32,108884.76,9.5,273071.53,3.5,277568.05,6,476352.35,3232558.05,22.1,654150.66,5.5,334448.58,6,476352.35,4697509.64,116918.54
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00515,Lake Anne Elementary,510126000515,No,3697794.26,42,2751542.68,56371.24,7,224508.04,3.5,214324.03,7,507419.51,3400586.71,13,413374.99,4.5,242097.04,7,507419.51,4563478.25,62220.72
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00516,Lake Braddock Secondary,510126000516,No,20698393.43,214.33,16081759.25,436821.99,2,49874.98,30,2116288.88,31,2450470.32,19795156.45,26,707198.61,37,2402603.1,31,2450559.39,25355517.55,466379.63
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00517,Langley High,510126000517,No,9944311.82,97.17,7272860.89,226511.34,0,NA,18,1282518.47,16.5,1388932.46,8537159.99,7,202318.88,19,1314433.68,16.5,1388932.46,11442845.01,231027.98
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00518,Lanier Middle,510126000518,No,5355065.78,51.5,3871793,201562.42,0,NA,10,723154.96,10,760117.82,5011692.62,6,179926.22,15,874563.28,10,760117.82,6826299.94,207393.69
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00519,Laurel Ridge Elementary,510126000519,No,4457612.21,45.9,3300467.54,108239.14,8,209043.56,5,399926.95,8,548174.16,4481229.92,19,550809.83,8,466160.17,10,726596.77,6224796.69,116623.71
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00521,Lee High,510126000521,No,11225866.5,114.67,8459009.66,677737.9,0,NA,20.5,1409067.2,14.5,1357789.64,10177668.82,10,321165.5,25,1554336.97,14.5,1357965.83,13411137.12,682961.07
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00522,Lemon Road Elementary,510126000522,No,2939890.61,34,2177684.94,137794.85,5,146943.65,2,171459.01,6,443803.01,2691480.75,10,310147.72,3,193618.01,6,443803.01,3639049.49,140086.05
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00525,Little Run Elementary,510126000525,No,2034414.11,20.3,1404715.11,26705.48,2,51783.96,2,158054.04,4.5,419861,2098552.17,10,335642.13,4,199439.1,4.5,419861,3053494.4,35441.37
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00526,London Towne Elementary,510126000526,No,4695280.23,53,3454216.66,137274.21,9,268667.79,4,288422.02,10,683973.76,4297987.65,18,508190.81,6,344446.97,10,683973.76,5834599.19,142896.2
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00527,Longfellow Middle,510126000527,No,6793709.04,68.5,5166632.33,199654.11,0,NA,11,778169.84,11.5,848906.87,6151968.26,8.5,194473.95,11,778169.84,11.5,848964.27,7973576.32,202715.24
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00529,Archer Elementary,510126000529,No,3341212.81,37.2,2640894.94,105364.96,3.8,111910.04,2.5,156252.02,5.5,432155.81,2970696.49,8.8,240106.3,2.5,156252.02,5.5,432155.81,3799210.62,108308.98
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00530,Jackson Middle,510126000530,No,7619729.05,84.83,5837086.6,240916.15,0,NA,11,855154.61,11,901772.06,7173095.71,11,388118.97,12,876042.19,11,901772.06,9339028.93,249792.74
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00531,Lynbrook Elementary,510126000531,No,4152234.45,47.2,2994549.79,89940.96,8,236627.96,3.5,247447.17,10,673609.53,3699038.45,19,572813.39,6.5,409438.47,10,673845.66,5355135.97,92455.18
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00532,Madison High,510126000532,No,10872090.28,115.67,8041205.64,403395.78,0,NA,20,1422205.08,17.5,1408679.56,9850089.07,12,291679.08,24,1615079.15,19.5,1587771.31,13344618.61,413960.8
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00533,Mantua Elementary,510126000533,No,5058394.2,52.6,3744557.9,132232.98,7,197857.43,5.5,419860.05,9,696118.82,4489955.91,17,490302,7,462499.98,9,696118.82,6138876.71,134648.01
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00535,Marshall High,510126000535,No,11400461.71,121.5,8385110.78,373024.31,1,24923.01,19,1291228.43,21,1699199.49,10000309.55,9,273979.25,26,1542016.55,21,1699604.5,13515909.85,382174.04
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00536,Marshall Road Elementary,510126000536,No,3424060.55,41.4,2520326.07,69010.54,5,145366.93,3.5,252935.35,7.5,505432.2,3519005.63,16,410003.25,6,338790.38,9.5,664279.9,4932079.16,80443.42
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00538,McLean High,510126000538,No,10584064.66,105.67,7740015.47,356122.69,0,NA,20,1512203.66,17.5,1331845.53,9139351.87,7,205094.45,23,1605103.06,17.5,1331845.53,12281394.91,367688.53
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00539,Mosby Woods Elementary,510126000539,No,4675462.92,55.8,3502072.03,135205.08,8,226506.22,5,332593.96,9,614290.71,4238142.08,17,478832.54,6,353846.45,9,614290.71,5685111.78,137238.31
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00540,Mount Eagle Elementary,510126000540,No,2578754.31,29.2,1930378.88,36299.11,3,90614.94,2,124140.3,6,433620.19,2328519.94,7,241397.98,3.22,164227.2,6,434053.03,3168198.15,38222.72
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00542,Mount Vernon High,510126000542,No,11530610.98,123.33,8707390.68,1201691.21,0,NA,20,1222800.47,21.5,1600419.83,11441949.07,16,522124.6,28,1638900.98,22.5,1686924.53,15289899.18,1219989.13
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00543,Mount Vernon Woods Elementary,510126000543,No,4269101.91,48,2981970.5,100641.17,7,210197.13,5,363247.66,8.5,713686.62,3779301.07,16,475251.2,5,399791.52,8.5,713809.29,5368153.08,108647.01
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00544,Navy Elementary,510126000544,No,4408055.02,51.2,3369320.5,152261.81,6,227124.34,4,209670.32,8.5,601939.86,3961630.97,15,474313.01,5,245195.32,8.5,601939.86,5283079.16,155881.59
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00546,North Springfield Elementary,510126000546,No,3023046.45,27.5,2067528.4,45470.89,5,179771,4,341414.22,6,434332.83,3337558.97,21,701382.68,4,341414.22,6,434332.83,4814688.7,59453.78
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00548,Oak View Elementary,510126000548,No,3957304.06,42.8,3006617.6,94681.33,4,118653.34,4,283793.31,7.5,548239.81,3669802.25,13,405527.95,6,333638.81,7.5,548239.81,4957208.82,100137.86
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00549,Oakton Elementary,510126000549,No,4047499.39,45.6,3019556.12,119765.27,6,179385.4,4.5,350667.96,8,497889.91,3548381.82,14,438973.58,5.5,378440.97,8,497889.91,4863686.28,124728.28
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00550,Oakton High,510126000550,No,11225059.63,129.5,8669410.38,412796.33,1,23041.97,21.5,1395032.3,16.5,1137574.98,10334487.47,13,409412.79,25,1521786.3,16.5,1137574.98,13403261.54,432511.02
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00551,Olde Creek Elementary,510126000551,No,2244848.75,21.1,1437936.11,54083.22,3,103069.95,3,247380.15,6,456462.54,2479952.54,13,389231.43,6,416040.93,8,585002.15,3870227.05,62515.09
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00552,Orange Hunt Elementary,510126000552,No,4350470.24,47.8,3318862.67,134336.75,7.5,219093.54,4,299890.07,7.5,512623.96,3749385.08,13,346610.58,4,299890.07,7.5,512623.96,4908509.69,135656.45
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00553,Parklawn Elementary,510126000553,No,3988569.55,44.9,2845064.09,52429.29,7,228911.98,5,320292.8,8,594300.68,3592742.52,22,627756.67,8,361994.42,8,594300.68,5176794.29,57746.7
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00556,Pine Spring Elementary,510126000556,No,3499961.25,36.2,2648651.57,54246.91,6,128541.69,2.5,222331.01,7.5,500436.98,3399364.3,17,446518.02,3.5,324134.51,7.5,500436.98,4670453.81,63959.51
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00557,Poe Middle,510126000557,No,5281234.91,59.67,3960038.48,148864.75,0,NA,10,583315.44,10,737880.99,5354793.74,7,218883.15,12,644234.86,10,737880.99,6955792.74,156863.43
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00558,Quander Road School,510126000558,No,0,0,NA,0,0,NA,0,NA,0,NA,1359239.92,8.5,247260.85,9,666493.07,6,516385.46,2789379.3,48576.33
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00559,Ravensworth Elementary,510126000559,No,3127420.28,30.4,2282405.95,97199.62,6,164544.16,2.5,182936,7,497534.17,2907354.31,12,340177.65,2.5,182936,7,497534.17,3928002.13,102426.98
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00560,Riverside Elementary,510126000560,No,4357553.04,52,3134512.51,90855.34,9.5,246575.9,3.72,247476.43,11,728988.2,4033583.59,26.5,771055.49,4.72,289442.42,11,728988.2,5823069.7,101548.66
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00561,Robinson Secondary,510126000561,No,19118494.8,187.17,14413870.05,558023.07,1,36949.99,29,2082743.4,31.5,2584931.36,17865097.03,26,919295.51,32,2256140.25,31.5,2584931.36,23625464.15,573910.81
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00562,Rolling Valley Elementary,510126000562,No,2964712.88,32.3,2180747.44,58222.1,4,139501.01,2.5,187134.93,6,457329.5,2741174.14,10,310440.82,5.5,265418.74,6,457329.5,3774363.2,60230.32
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00563,Rose Hill Elementary,510126000563,No,3700351.58,42.3,2609766.73,58153.48,9.5,257313,3,194874.66,9,638397.19,3626876.16,24.5,736240.58,6.5,311225.67,9,638397.19,5312739.6,74839.41
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00564,Shrevewood Elementary,510126000564,No,3706818.58,42.4,2753096.91,83584.68,5,144831.61,3.5,230911.01,6.5,577979.05,3318524.73,13,424939.22,5.5,291292.76,6.5,578019.93,4612776.64,85602.77
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00565,Sleepy Hollow Elementary,510126000565,No,2711611.76,30.5,1990140.93,56485.24,4,137027.97,2,141194.98,5.5,443247.88,2589141.43,16,460716.59,4,200473.85,5.5,443247.88,3693579.75,62497.94
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00566,South Lakes High,510126000566,No,12403035.51,131.83,9409961.91,350770.28,0,NA,22,1522357.42,19,1470716.18,12713230.79,15,443035.94,36,2055320.39,21,1618842.77,16830429.89,370235.86
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00567,Spring Hill Elementary,510126000567,No,4852369.79,51.9,3556212.6,199577.12,8,247758.12,5,439098.96,8,609300.11,4015044.54,14,428031.3,6,468838.95,8,609300.11,5521214.9,203029.82
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00568,Springfield Estates Elementary,510126000568,No,4210271.43,47.1,3183715.61,114174.55,6,171089.09,4,305316.18,7.5,550150.55,3694341.61,11,322276.29,4,305316.18,7.5,550150.55,4872084.63,116529.3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00569,Stenwood Elementary,510126000569,No,2770359.85,30.6,2089186.03,146159.54,3,108129,2,113612.19,6.5,459432.63,2681004.57,10,292109.41,4,161430.59,6.5,459432.63,3593977.2,148462.92
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00570,Stratford Landing Elementary,510126000570,No,3675063.44,40.6,2679286.26,82600.65,4,137606.1,4,273729.97,7.5,584441.11,3399029.38,14,435074.87,5,304367.97,7.5,584441.11,4722913.33,85738.3
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00571,Sunrise Valley Elementary,510126000571,No,3029790.19,32.4,2294568.09,76725.6,3,80498.01,3,217941.98,6,436782.11,2885618.11,9,278993.13,10,410588.12,6,437131.52,4012330.88,79914.76
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00572,Interagency Alternative Secondary Center,510126000572,No,6986165.71,60.5,5704700.09,163428.5,0,NA,18.5,1002051.11,7,279414.51,5704700.09,2,92789.75,18.5,1002051.11,7,279414.51,7078955.46,163428.5
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00573,Terraset Elementary,510126000573,No,3027615.53,30.9,2213992.41,62734.21,4,112930.99,3,243447.98,6.5,457244.15,2836894.73,13.5,362140.65,3,243447.98,6.5,457244.15,3899727.51,63590.09
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00574,Thoreau Middle,510126000574,No,4477306.34,48.33,3119616.56,186580.58,0,NA,7,576965.17,9.5,780724.61,4123143.53,5,145647.93,8,612074.16,9.5,780724.61,5661590.23,226387.51
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00575,Timber Lane Elementary,510126000575,No,3215897.31,34.8,2377672.31,74821.64,5,145979.81,3,188897.95,6.5,503347.24,3274599.12,16,475080.01,6,322702.92,6.5,503347.24,4575729.29,91191.46
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00576,Twain Middle,510126000576,No,5239965.2,54.67,3852107.08,207113.79,0,NA,8,563327.05,10.5,824531.07,5183106.76,10,302683.08,11,714990.04,11.5,942593.1,7143372.98,218835.81
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00577,Vienna Elementary,510126000577,No,2425401.47,26,1722645.46,93256,3.5,118522.53,2,158490.04,6,425743.44,2291625.36,9.5,307075.27,5,254690.28,6,425743.44,3279134.35,97437.79
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00580,Wakefield Forest Elementary,510126000580,No,3070021.89,33.3,2204467.82,107166.17,6,185212.7,2.5,157794.08,6.5,522547.29,2658352.52,11,359919.59,4.5,205538.42,6.5,522666.54,3746477.07,109796.29
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00582,Washington Mill Elementary,510126000582,No,3410088.49,36.1,2444425.16,53972.39,6,195295.11,2.5,171357.23,8,599010.99,3259212.83,17,513516,5.5,309305.02,8,599017.54,4681051.39,58635.94
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00583,Waynewood Elementary,510126000583,No,3734221.11,38.1,2766051.96,76073,7,217370.73,3.5,253261.97,7,497536.45,3122354.05,14,432744.74,3.5,253261.97,7,497688.97,4306049.73,77025.06
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00584,West Springfield Elementary,510126000584,No,2746991.34,28.7,2016375.17,71538.38,3.5,101651.95,2,145951.69,6,483012.53,2623981.92,13.5,377590.81,3,175025.75,6,483012.53,3659611.01,77314.87
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00585,West Springfield High,510126000585,No,10462436.61,104,7746146,292386.87,2,50616.96,18,1234180.23,16,1431493.42,9502881.25,11,305934.21,21,1381348.21,16,1431508.55,12621672.22,302403.84
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00586,Westbriar Elementary,510126000586,No,3688029.33,47,2730641.04,98323.47,5,147343.95,4,321534.07,7.5,488510.27,3084727.06,8,227789.61,4,321534.07,7.5,488510.27,4122561.01,98323.47
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00587,Westgate Elementary,510126000587,No,2872566.25,34.1,2170082.72,71024.15,4,106490.96,3,199695.04,4.5,396297.53,2622061.59,9,243431.34,5,266951.36,4.5,396297.53,3528741.82,77414.68
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00588,Westlawn Elementary,510126000588,No,4939726.85,56.4,3510129.54,99472.36,8,259752.87,6,476014.31,9.5,693830.13,4284613.57,15,470766.48,9,556857.96,9.5,694566.53,6006804.54,103784.76
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00590,Weyanoke Elementary,510126000590,No,3618847.89,38.1,2657218.62,64577.6,6,187200.25,4.5,267198.8,7.5,507230.22,3359599.97,14,452594.59,6.5,364230.77,7.5,507230.22,4683655.55,68450.09
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00594,Wolftrap Elementary,510126000594,No,2879229.75,30.8,2029321.75,85267.8,7,204289.69,2.5,185561.02,4,460057.29,2354940.26,10,314284.72,2.5,185561.02,4,460057.29,3314843.29,87698.1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00597,Woodburn Elementary,510126000597,No,3227174.38,33.7,2329121.48,62893.8,5,156625.71,3,287591.09,6,453836.1,2746334.97,11,363062.42,3,287591.09,6,453836.1,3850824.58,66213.33
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00598,Woodlawn Elementary,510126000598,No,3331130.74,35.9,2325131.48,52050.24,3,132189.59,4,293900.36,8,579909.31,3195084.48,9,353321.92,6,374367.17,9,687943.82,4610717.39,61805.77
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00599,Woodley Hills Elementary,510126000599,No,3662589.56,44.4,2667362.52,54982.69,5.1,143854.68,3.5,245950.05,8,605422.31,3108425.23,11.1,332392.98,7.5,388453.78,8,606487.53,4435759.52,56752.4
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00600,Woodson High,510126000600,No,11520319.55,117.33,8604869.1,386824.29,2,45339.81,22,1548217.53,32.54,1321893.11,12156392.85,18,555772.83,27.5,1987987.48,35.54,1624893.41,16325046.57,401473.44
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00767,Aldrin Elementary,510126000767,No,3923824.93,36.2,2686026.93,71605.16,7,231741.19,4.6,319456.02,9,686600.79,3647867.66,26,777870.76,5.6,343763.48,9,686691.59,5456193.49,85123.28
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00768,Deer Park Elementary,510126000768,No,3394414.41,33.2,2464957.52,58287.87,5,144297.54,3,253819.97,7,531339.38,3467161.48,21,641044.08,6,339714.12,7,531339.38,4979259.06,73450.03
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,00775,Centreville Elementary,510126000775,No,4470822.84,46.1,3245759.21,78480.32,7,175788.57,5,406405.6,10,642869.46,4251093.99,20,587254.5,8,480366.02,10,643091.81,5961806.32,83860.72
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01091,Lane Elementary,510126001091,No,3748317.35,41.5,2700623.29,89877.85,6,183170,4,226523.02,9,638001.04,3551584.28,14,412339.77,9,374836.86,9,638001.04,4976761.95,92483.67
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01093,Halley Elementary,510126001093,No,3559721.89,34.7,2437830.94,50009.33,3,94938.96,4.6,347367.76,9,679584.23,3632361.04,20,656050.28,6.6,386802.17,9,679584.23,5354797.72,67677.1
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01099,Mountain View High,510126001099,No,3285302.59,25.5,1906151.96,198039.28,1,37691.01,8,615632.17,9,725827.45,2158858.17,1,37691.01,8,615632.17,9,725827.45,3538008.8,199738.9
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01103,ALC at Bryant,510126001103,No,826224.42,6,430928.08,22976.96,0,NA,4,221440.17,2,173856.17,569570.12,0,0,4,221440.17,2,173856.17,964866.46,22976.96
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01106,ALC at Mountain View,510126001106,No,800676.39,6,433785.98,21848.53,0,NA,3,188461.78,2,178428.63,493777.95,2,68329.01,4,210653.05,2,178428.63,951188.64,21848.53
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01756,Carson Middle,510126001756,No,7684683.23,77.67,5827483.17,213329.93,1,23041.97,11,959747.98,12,874410.11,6598630.29,8,244747.49,12,980349.94,12,874410.11,8698137.83,218458.93
VA,VIRGINIA,5101260,FAIRFAX CO PBLC SCHS,01767,Fort Belvoir Primary School,510126001767,No,4594534.84,51.2,3360962.63,189651.97,9,295122.02,4.5,340300.54,10,598149.65,4465282.11,23,706972.11,7,500416.58,10,598452.45,6271123.25,198995.15
